id,cost
480,5.378532
481,27.808447
482,16.213425
483,9.147379
484,6.9998703
485,5.6104136
486,5.2508855
487,5.0570645
488,4.945906
489,6.3514037
490,18.349249
491,9.902499
492,8.256448
493,7.5863824
494,21.819408
495,12.468733
496,6.8564367
497,4.8496327
498,3.8793154
499,3.4575274
500,3.314019
501,3.2306974
502,22.083937
503,12.441916
504,6.5303097
505,4.6122904
506,3.44199
507,3.1263468
508,2.9867246
509,2.9224436
510,21.446304
511,12.114426
512,6.3571715
513,4.457144
514,3.19235
515,2.911404
516,2.770363
517,2.6945941
518,7.9154234
519,6.4827185
520,7.852938
521,9.71345
522,26.980963
523,15.4042845
524,8.44328
525,6.2274666
526,4.873097
527,4.5100822
528,4.3269515
529,4.226448
530,18.336937
531,10.017906
532,10.044643
533,5.6968727
534,174.8346
535,87.97425
536,93.553764
537,38.528313
538,30.102043
539,23.666216
540,3.2714493
541,26.717049
542,6.112636
543,1.8438252
544,1.0226957
545,10.484355
546,7.8233156
547,6.6166787
548,5.4827814
549,7.0374928
550,5.627223
551,5.69506
552,4.9995275
553,5.0421557
554,3.3410532
555,15.844882
556,4.2659845
557,2.5080454
558,3.426506
559,5.6236024
560,0.7873952
561,13.389708
562,9.560622
563,41.291866
564,23.487576
565,15.090284
566,8.059075
567,6.3517046
568,5.7797394
569,5.434596
570,5.196354
571,5.057407
572,23.018965
573,14.822826
574,7.8457227
575,6.3230863
576,5.666833
577,5.294472
578,5.051133
579,4.9013305
580,21.499315
581,12.019015
582,6.421008
583,4.638704
584,3.5809815
585,3.215926
586,3.0594509
587,2.9742088
588,20.756237
589,11.203812
590,5.517505
591,3.699251
592,2.4927955
593,2.1830785
594,2.028146
595,1.9621965
596,21.499315
597,12.019015
598,6.421008
599,4.638704
600,3.5809815
601,3.215926
602,3.0594509
603,2.9742088
604,21.912407
605,12.236814
606,6.312647
607,4.373259
608,3.136106
609,2.8674018
610,2.7175436
611,2.6365798
612,21.481192
613,11.873191
614,6.078877
615,4.1786394
616,2.9862394
617,2.7208173
618,2.5766392
619,2.4987438
620,21.895807
621,12.226268
622,6.2571917
623,4.3472924
624,3.0546823
625,2.7912679
626,2.6443598
627,2.5649898
628,48.83998
629,25.528755
630,19.64927
631,15.455471
632,13.638943
633,11.873943
634,71.01645
635,22.213387
636,15.275209
637,13.233609
638,11.435509
639,30.506388
640,16.237692
641,8.61316
642,6.141786
643,4.6490555
644,4.2468896
645,20.814743
646,11.653134
647,6.2207003
648,3.9445534
649,2.9824007
650,2.6793516
651,2.4773324
652,2.3751624
653,22.533028
654,12.51311
655,6.621856
656,4.4578953
657,3.32923
658,2.997098
659,2.8699434
660,2.7775695
661,2.6180835
662,12.611437
663,8.5435
664,7.19356
665,6.498924
666,3.1926172
667,1.7920452
668,1.8287691
669,2.487612
670,28.454996
671,12.335769
672,8.525819
673,21.588318
674,12.033457
675,6.2249255
676,4.135956
677,2.9868343
678,2.6647336
679,2.573161
680,2.438072
681,28.142626
682,5.779484
683,1.9421747
684,13.911514
685,9.114959
686,27.769915
687,19.340918
688,16.985613
689,14.5222025
690,8.436548
691,3.5781252
692,21.1867
693,11.40964
694,5.6508436
695,3.7939236
696,2.5912294
697,2.1923792
698,2.036994
699,1.9708514
700,24.4334
701,12.560344
702,6.969662
703,4.7141833
704,3.413219
705,3.0804172
706,2.9533472
707,2.9552653
708,22.533028
709,12.51311
710,6.621856
711,4.4578953
712,3.32923
713,2.997098
714,2.8699434
715,2.7775695
716,5.8286653
717,11.332223
718,9.257906
719,8.072785
720,7.8123164
721,29.334974
722,24.006517
723,15.889145
724,14.498998
725,20.539827
726,14.710574
727,11.852129
728,11.066695
729,23.45234
730,13.079114
731,6.9591613
732,4.7405233
733,3.528425
734,3.1879282
735,3.0547025
736,2.9438195
737,23.188437
738,13.149833
739,7.189336
740,5.0296454
741,3.9368107
742,3.5879982
743,3.46215
744,3.3773282
745,25.260519
746,14.134742
747,7.610205
748,5.242462
749,4.0031977
750,3.6300464
751,3.491376
752,3.392273
753,3.2118604
754,4.3700805
755,16.138811
756,11.598701
757,7.199978
758,5.9495907
759,3.655058
760,2.9741526
761,2.9854102
762,2.9142575
763,30.306812
764,11.42311
765,6.5210047
766,4.96594
767,2.3008196
768,2.4560056
769,1.5784748
770,3.9109616
771,16.295856
772,12.647878
773,17.88258
774,10.97254
775,9.545793
776,6.6210184
777,6.2759323
778,10.607092
779,6.5675545
780,5.550362
781,4.020327
782,4.063469
783,12.21155
784,4.319738
785,3.2276976
786,2.5014658
787,2.0918994
788,21.129528
789,12.546843
790,9.046363
791,8.45421
792,22.313366
793,12.859162
794,7.791872
795,5.300083
796,4.3665643
797,4.023264
798,3.8854918
799,3.7782707
800,28.43152
801,17.72106
802,10.256832
803,7.497143
804,5.9349914
805,5.6262255
806,18.247025
807,11.126663
808,7.9973917
809,6.4631233
810,6.8597455
811,3.7616096
812,3.2794802
813,26.360363
814,14.895981
815,7.5345373
816,4.708698
817,3.3118708
818,2.8220472
819,2.717151
820,2.6936033
821,157.98412
822,105.44301
823,77.10844
824,68.807495
825,248.20592
826,160.10211
827,106.1388
828,58.29937
829,203.50177
830,107.384766
831,76.550865
832,66.69928
833,44.229626
834,37.3758
835,30.827606
836,18.782415
837,12.085055
838,9.440467
839,7.9770613
840,7.438384
841,7.148556
842,7.1113677
843,6.530848
844,2.1707454
845,4.7622685
846,13.994562
847,21.749126
848,13.413338
849,10.943722
850,9.390608
851,7.9122295
852,3.1325176
853,20.295286
854,14.321095
855,13.280997
856,12.403109
857,11.42742
858,5.1544595
859,5.0347896
860,5.293983
861,4.618669
862,43.11904
863,176.72829
864,88.73993
865,70.96592
866,63.835175
867,45.20646
868,164.54079
869,105.18715
870,90.50579
871,56.276707
872,29.596483
873,6.7394376
874,2.0676405
875,23.239529
876,13.557111
877,7.5841594
878,5.9851303
879,4.8060493
880,4.4644876
881,4.328385
882,4.2166247
883,23.342646
884,13.616326
885,7.599732
886,6.184385
887,4.9621058
888,4.4946156
889,4.3626585
890,4.267259
891,21.482986
892,12.413117
893,6.526673
894,4.819948
895,3.5309541
896,3.2266433
897,3.1155236
898,3.0287156
899,27.573029
900,16.693542
901,9.605702
902,7.1165113
903,5.7036524
904,5.397254
905,5.201429
906,5.113188
907,4.5791855
908,9.637374
909,8.638364
910,6.53858
911,6.708948
912,21.46177
913,12.701709
914,6.4866014
915,4.9405427
916,3.8369238
917,3.5824776
918,3.3757076
919,3.2264912
920,21.644423
921,12.6642
922,6.828284
923,5.260671
924,4.1320443
925,3.8276613
926,3.60844
927,3.4576395
928,22.780914
929,13.616804
930,7.6938987
931,5.2936015
932,4.3900514
933,4.0946994
934,4.1949763
935,4.2504497
936,25.473255
937,7.826861
938,9.9643755
939,7.2507896
940,6.261206
941,5.3639607
942,18.810503
943,15.165361
944,12.591507
945,8.147208
946,7.19894
947,20.380697
948,9.187588
949,28.45812
950,16.737988
951,9.968266
952,7.894736
953,6.108725
954,5.7849064
955,5.589227
956,5.484601
957,28.687641
958,16.865507
959,9.718116
960,7.777531
961,6.085208
962,5.68391
963,5.491143
964,5.408856
965,24.812756
966,14.76073
967,8.706796
968,7.0030828
969,6.119074
970,5.677024
971,5.56165
972,5.4557934
973,27.08443
974,15.705185
975,8.687903
976,6.7005734
977,5.0395722
978,4.7289906
979,4.559477
980,4.4646726
981,27.729452
982,16.135653
983,9.085036
984,7.079852
985,5.501851
986,5.121592
987,4.918137
988,4.817216
989,3.1702287
990,1.9070461
991,3.332494
992,3.281035
993,2.6700065
994,2.6576426
995,43.103394
996,24.030197
997,12.595311
998,6.923579
999,5.761718
1000,4.2147155
1001,3.8317106
1002,3.6733434
1003,3.644221
1004,23.468557
1005,13.531901
1006,7.250164
1007,5.6663666
1008,4.4427
1009,4.0532556
1010,3.9019127
1011,3.8239646
1012,30.759506
1013,19.968563
1014,13.093199
1015,10.35999
1016,9.4051895
1017,8.678274
1018,8.38874
1019,8.283588
1020,27.917408
1021,16.282629
1022,9.100186
1023,6.9849577
1024,5.5663013
1025,5.1822734
1026,4.9768014
1027,4.8748803
1028,3.3177881
1029,3.8943238
1030,101.02919
1031,9.964521
1032,49.37229
1033,29.215845
1034,32.6762
1035,20.67315
1036,13.372825
1037,10.52228
1038,9.776714
1039,9.358089
1040,9.165565
1041,9.095237
1042,32.953323
1043,21.175758
1044,13.890745
1045,12.094496
1046,11.5139675
1047,11.0804405
1048,10.89465
1049,10.869978
1050,2.5165353
1051,28.6869
1052,17.50328
1053,10.562471
1054,8.549332
1055,6.565462
1056,6.098009
1057,6.078241
1058,5.956126
1059,4.9155703
1060,4.818908
1061,1.1931795
1062,1.6806858
1063,1.6109171
1064,30.038692
1065,24.675592
1066,21.535074
1067,4.5782757
1068,29.962711
1069,18.254005
1070,11.847485
1071,9.315398
1072,7.8934274
1073,7.3915515
1074,7.1033344
1075,7.057758
1076,3.4426
1077,24.269806
1078,29.380362
1079,17.163479
1080,10.497582
1081,7.7054477
1082,6.617287
1083,6.142904
1084,5.8833604
1085,5.7608433
1086,2.4008348
1087,2.1026556
1088,1.7374852
1089,1.6835015
1090,8.65253
1091,7.806843
1092,7.3558407
1093,6.9360933
1094,16.090715
1095,13.977723
1096,11.956954
1097,22.4094
1098,12.545628
1099,6.7259808
1100,4.7986555
1101,3.7109292
1102,3.3355205
1103,3.1746068
1104,3.0869462
1105,22.44384
1106,12.580137
1107,6.7456694
1108,4.813433
1109,3.8560605
1110,3.4690855
1111,3.3032143
1112,3.2128532
1113,16.267006
1114,12.555123
1115,10.310378
1116,7.154857
1117,6.232994
1118,11.595141
1119,7.12777
1120,10.816121
1121,8.073653
1122,24.634142
1123,21.358395
1124,4.4170485
1125,1.1150663
1126,20.833355
1127,11.503283
1128,5.980819
1129,4.0770693
1130,2.9613156
1131,2.6338537
1132,2.4455135
1133,2.3706577
1134,34.75096
1135,18.454277
1136,16.447247
1137,24.197184
1138,13.481885
1139,7.2045364
1140,4.919223
1141,3.709084
1142,3.3478024
1143,3.2175887
1144,3.1169167
1145,0.98342603
1146,2.1117752
1147,3.0802927
1148,30.64988
1149,7.6166143
1150,3.2206664
1151,5.262986
1152,5.451696
1153,25.3599
1154,6.315329
1155,2.1683807
1156,12.849682
1157,5.430538
1158,4.9538307
1159,4.3702846
1160,21.500174
1161,11.982598
1162,6.1867814
1163,4.0913796
1164,3.0246456
1165,2.7019231
1166,2.599476
1167,2.4740152
1168,25.398882
1169,14.5619
1170,8.617211
1171,6.1751957
1172,4.797184
1173,4.436837
1174,4.280177
1175,4.165334
1176,27.577635
1177,15.846255
1178,9.345811
1179,6.7187877
1180,5.2653112
1181,4.8758664
1182,4.706556
1183,4.5824394
1184,81.07452
1185,40.524815
1186,45.09012
1187,40.06761
1188,34.960464
1189,28.883947
1190,21.466059
1191,11.955129
1192,6.220894
1193,4.1144285
1194,2.9829779
1195,2.7107658
1196,2.597252
1197,2.466678
1198,7.1860895
1199,1.9370165
1200,1.9253973
1201,10.123126
1202,28.064592
1203,16.427998
1204,9.803534
1205,7.1759567
1206,6.0011444
1207,5.5484395
1208,5.2936163
1209,5.1770024
1210,27.362558
1211,15.91682
1212,8.865832
1213,6.9062014
1214,5.1996374
1215,4.8847404
1216,4.689157
1217,4.592141
1218,6.2529902
1219,1.28623
1220,0.7502499
1221,2.500552
1222,4.805109
1223,2.8777206
1224,3.7368658
1225,22.714262
1226,13.9140415
1227,7.681583
1228,5.6314893
1229,4.6941915
1230,4.38606
1231,4.224751
1232,4.104578
1233,29.995342
1234,17.784222
1235,10.518703
1236,8.389793
1237,6.6725125
1238,6.3010335
1239,6.1582704
1240,6.044609
1241,29.58989
1242,17.39386
1243,10.275113
1244,8.0978
1245,6.2971015
1246,5.9647017
1247,5.7753334
1248,5.6677523
1249,75.57671
1250,40.01098
1251,30.37389
1252,24.558012
1253,48.01329
1254,27.368605
1255,15.6467
1256,8.712764
1257,6.437612
1258,5.0427465
1259,4.6730213
1260,4.4844747
1261,4.381
1262,1.6309855
1263,1.5951978
1264,21.956118
1265,12.812926
1266,6.7531877
1267,5.0159802
1268,3.7716222
1269,3.4663842
1270,3.3326128
1271,3.241227
1272,28.163958
1273,16.828823
1274,14.071618
1275,12.259818
1276,24.108347
1277,14.797338
1278,8.498012
1279,6.7599983
1280,5.601374
1281,5.1641803
1282,5.02697
1283,4.9728208
1284,11.037851
1285,27.03415
1286,15.955636
1287,9.032201
1288,6.802899
1289,5.405506
1290,5.1381626
1291,4.944609
1292,4.8103256
1293,5.855714
1294,11.634652
1295,28.26026
1296,16.68684
1297,9.308411
1298,7.3261447
1299,5.568603
1300,5.252858
1301,5.055688
1302,4.952421
1303,26.79566
1304,15.801539
1305,8.771588
1306,6.8047447
1307,5.1614237
1308,4.8652515
1309,4.6803036
1310,4.5834384
1311,26.79566
1312,15.801539
1313,8.771588
1314,6.8047447
1315,5.1614237
1316,4.8652515
1317,4.6803036
1318,4.5834384
1319,228.58691
1320,28.511532
1321,15.995761
1322,8.556429
1323,5.9899497
1324,4.594198
1325,4.251396
1326,4.1343694
1327,4.0028906
1328,24.139513
1329,15.711375
1330,10.0186
1331,7.7585416
1332,6.4113717
1333,5.982333
1334,5.7930546
1335,5.6303167
1336,25.600672
1337,20.808456
1338,18.598068
1339,43.608025
1340,28.412125
1341,16.823965
1342,9.41863
1343,7.2606726
1344,5.6751933
1345,5.3430305
1346,5.146353
1347,5.0063334
1348,10.151065
1349,18.469421
1350,14.994687
1351,15.392974
1352,10.283433
1353,6.071602
1354,5.2517366
1355,4.6694374
1356,2.6417263
1357,22.234339
1358,12.531671
1359,6.8029513
1360,4.894029
1361,3.9038649
1362,3.4876478
1363,3.343163
1364,3.273135
1365,21.864882
1366,12.471812
1367,6.8423524
1368,4.9592137
1369,3.883879
1370,3.4789476
1371,3.3347502
1372,3.2510285
1373,34.455776
1374,7.0024896
1375,2.604913
1376,22.335098
1377,12.413856
1378,6.612935
1379,4.694037
1380,3.5584266
1381,3.2184386
1382,3.0920992
1383,3.005787
1384,22.509989
1385,12.949896
1386,6.728116
1387,5.222844
1388,3.8284504
1389,3.5073693
1390,3.3723652
1391,3.280139
1392,23.354824
1393,13.167301
1394,7.1777344
1395,5.214155
1396,4.0879154
1397,3.7359686
1398,3.6047199
1399,3.4968073
1400,22.576073
1401,12.630848
1402,6.971941
1403,5.9288197
1404,4.651415
1405,4.330374
1406,4.16517
1407,4.057148
1408,13.493919
1409,7.795415
1410,6.0730667
1411,4.8836923
1412,3.0084977
1413,2.4935415
1414,4.051912
1415,25.001547
1416,14.518147
1417,9.90377
1418,7.7861934
1419,6.8495803
1420,6.541764
1421,6.4702654
1422,6.4736576
1423,29.591158
1424,18.556023
1425,11.323412
1426,8.648517
1427,6.985546
1428,6.6465683
1429,6.4588575
1430,6.4072537
1431,29.56817
1432,18.106438
1433,11.024522
1434,8.51374
1435,6.8688054
1436,6.555357
1437,6.347675
1438,6.222052
1439,2.855039
1440,22.815321
1441,13.501835
1442,7.4329596
1443,5.379379
1444,4.326578
1445,3.9473705
1446,3.8116791
1447,3.7264583
1448,46.594326
1449,9.733659
1450,4.852195
1451,19.257906
1452,129.14795
1453,16.177551
1454,48.234825
1455,7.0670347
1456,5.1630125
1457,48.121925
1458,29.619879
1459,18.282032
1460,15.904321
1461,13.244276
1462,13.337162
1463,13.301319
1464,33.66625
1465,7.8639145
1466,13.468463
1467,9.042139
1468,7.9926586
1469,7.3718276
1470,15.569083
1471,6.8464484
1472,113.22369
1473,28.509949
1474,17.162811
1475,10.839225
1476,8.819116
1477,8.18348
1478,7.769909
1479,7.4569073
1480,7.4928145
1481,2.960715
1482,2.0629632
1483,4.1111884
1484,19.99887
1485,10.834895
1486,5.281515
1487,3.376728
1488,2.2333868
1489,1.8877596
1490,1.7539015
1491,1.6542233
1492,13.822457
1493,9.950229
1494,8.310777
1495,7.1439085
1496,22.461102
1497,13.852515
1498,11.341517
1499,9.840766
1500,7.549698
1501,3.1138544
1502,2.9108076
1503,13.307515
1504,29.371933
1505,17.045557
1506,9.24545
1507,7.0064015
1508,5.638215
1509,5.3152547
1510,5.1053634
1511,4.9674487
1512,27.878895
1513,16.995224
1514,10.802494
1515,8.907027
1516,8.207983
1517,7.772964
1518,7.454714
1519,7.49061
1520,22.24663
1521,12.910914
1522,7.046372
1523,5.277297
1524,4.1053095
1525,3.7815373
1526,3.638333
1527,3.5296328
1528,12.760683
1529,3.5001132
1530,31.616714
1531,16.781313
1532,10.624132
1533,7.4427147
1534,6.1755977
1535,5.6758466
1536,5.4325285
1537,5.4026556
1538,9.233283
1539,5.571611
1540,9.242929
1541,7.3643517
1542,6.387875
1543,5.819685
1544,22.622198
1545,15.500119
1546,3.648778
1547,38.551533
1548,48.697094
1549,4.1375966
1550,4.4260726
1551,5.2647886
1552,26.012577
1553,15.358
1554,8.511599
1555,6.6507006
1556,5.051395
1557,4.7605114
1558,4.578866
1559,4.483731
1560,26.012577
1561,15.358
1562,8.511599
1563,6.6507006
1564,5.051395
1565,4.7605114
1566,4.578866
1567,4.483731
1568,27.523376
1569,15.981738
1570,8.873852
1571,6.8525977
1572,5.158806
1573,4.8420925
1574,4.669233
1575,4.5725565
1576,27.523376
1577,15.981738
1578,8.873852
1579,6.8525977
1580,5.158806
1581,4.8420925
1582,4.669233
1583,4.5725565
1584,7.8859735
1585,22.330198
1586,12.960922
1587,6.8819094
1588,5.1597033
1589,4.054845
1590,3.7281382
1591,3.5865333
1592,3.4897914
1593,22.249123
1594,12.912407
1595,7.047235
1596,5.2779703
1597,4.107378
1598,3.7834747
1599,3.6402123
1600,3.531468
1601,6.2831063
1602,6.7777877
1603,13.83465
1604,11.463855
1605,9.835921
1606,8.112029
1607,22.314077
1608,12.550512
1609,6.6260457
1610,4.861223
1611,3.8056486
1612,3.4754918
1613,3.262047
1614,3.1757884
1615,10.85494
1616,6.978522
1617,6.279252
1618,6.064773
1619,19.51246
1620,9.609306
1621,5.8340197
1622,5.196322
1623,3.0431252
1624,23.389229
1625,13.353063
1626,7.5266175
1627,5.386476
1628,4.661739
1629,4.1796093
1630,4.08572
1631,3.9930248
1632,55.29895
1633,35.587807
1634,25.489986
1635,23.661507
1636,25.928982
1637,5.6320534
1638,1.9536556
1639,21.648823
1640,12.088581
1641,6.2305593
1642,4.2828093
1643,3.0084696
1644,2.744892
1645,2.600116
1646,2.5190737
1647,5.295081
1648,4.24158
1649,5.205377
1650,3.59257
1651,4.381922
1652,11.235101
1653,27.259966
1654,16.634241
1655,10.260837
1656,7.6994762
1657,6.5632367
1658,6.103167
1659,6.1941824
1660,6.232671
1661,28.086525
1662,16.670195
1663,9.510044
1664,7.319995
1665,5.6373653
1666,5.365497
1667,5.173759
1668,5.0331154
1669,24.912426
1670,11.14022
1671,67.588806
1672,26.685757
1673,15.6012745
1674,8.563877
1675,7.029178
1676,5.686569
1677,5.2803044
1678,4.948956
1679,4.835149
1680,4.5117626
1681,3.6596942
1682,21.949114
1683,12.3474455
1684,6.5516796
1685,4.494482
1686,3.384915
1687,3.0041335
1688,2.8842125
1689,2.791498
1690,6.0306187
1691,12.154051
1692,7.4126654
1693,8.390637
1694,7.58128
1695,22.60035
1696,12.598336
1697,6.5948133
1698,4.4385304
1699,3.2990642
1700,2.9543366
1701,2.8449047
1702,2.7196324
1703,22.60035
1704,12.598336
1705,6.5948133
1706,4.4385304
1707,3.2990642
1708,2.9543366
1709,2.8449047
1710,2.7196324
1711,17.687061
1712,12.482239
1713,11.660036
1714,8.204954
1715,16.660412
1716,8.941291
1717,6.79877
1718,5.655028
1719,83.326546
1720,90.12549
1721,3.049554
1722,27.269245
1723,15.861673
1724,9.582548
1725,6.156348
1726,4.5913076
1727,4.3505807
1728,4.171472
1729,4.1430273
1730,9.772833
1731,7.326877
1732,5.752195
1733,0.9656657
1734,25.717813
1735,14.449675
1736,7.8922806
1737,5.7505975
1738,4.3502846
1739,4.0270615
1740,3.9035316
1741,3.8209884
1742,26.790842
1743,15.040874
1744,8.147474
1745,5.9618506
1746,4.4895287
1747,4.1578927
1748,4.0353627
1749,3.9505994
1750,26.978727
1751,15.215937
1752,8.262589
1753,6.0424266
1754,4.5657625
1755,4.2295213
1756,4.10529
1757,4.0193496
1758,19.25581
1759,11.324426
1760,10.304899
1761,6.883958
1762,18.085867
1763,15.348825
1764,8.938042
1765,5.597292
1766,4.7462153
1767,7.5148673
1768,6.1813416
1769,5.384388
1770,4.6215
1771,8.239776
1772,6.4594197
1773,5.628928
1774,5.0334535
1775,16.560421
1776,70.57899
1777,27.871191
1778,15.086226
1779,8.758546
1780,6.9183764
1781,5.6241317
1782,5.278995
1783,4.9980764
1784,4.888092
1785,31.30253
1786,18.703482
1787,11.540463
1788,10.068041
1789,7.512659
